Seed,config_id,episodio_idx,Tipo,Omissao,TTDef
51,aftkd_fixed,35,Progressive,False,0.0
51,aftkd_fixed,36,Progressive,False,0.0
51,aftkd_fixed,37,Progressive,False,0.0
51,aftkd_fixed,38,Abrupt,False,0.0
51,aftkd_fixed,39,Progressive,False,0.0
51,aftkd_fixed,40,Abrupt,False,0.4167
51,aftkd_fixed,41,Abrupt,False,0.0
51,aftkd_fixed,42,Progressive,False,0.0
51,aftkd_fixed,43,Abrupt,False,0.3125
51,aftkd_fixed,44,Abrupt,False,0.0
51,aftkd_fixed,45,Abrupt,False,0.0
51,aftkd_fixed,46,Abrupt,False,0.0
51,aftkd_fixed,47,Progressive,False,0.0
51,aftkd_fixed,48,Progressive,False,0.0
51,aftkd_fixed,49,Progressive,False,0.0
51,aftkd_fixed,50,Progressive,False,0.0
51,aftkd_fixed,51,Progressive,False,0.0
51,aftkd_fixed,52,Progressive,False,0.0
51,aftkd_fixed,53,Abrupt,False,0.0
51,aftkd_fixed,54,Progressive,False,0.0
51,aftkd_fixed,55,Abrupt,False,0.0
51,aftkd_fixed,56,Abrupt,False,0.0
51,aftkd_fixed,57,Abrupt,False,0.0
51,aftkd_fixed,58,Progressive,False,0.0
51,aftkd_fixed,59,Progressive,False,0.0
51,aftkd_fixed,60,Progressive,False,0.0
51,aftkd_fixed,61,Progressive,False,0.3125
51,aftkd_fixed,62,Abrupt,False,0.0
51,aftkd_fixed,63,Abrupt,False,0.0
51,aftkd_fixed,64,Abrupt,False,0.0
51,aftkd_fixed,65,Abrupt,False,0.0
51,aftkd_fixed,66,Progressive,False,0.0
51,aftkd_fixed,67,Progressive,False,0.0
51,aftkd_fixed,68,Progressive,False,0.0
51,aftkd_fixed,69,Abrupt,False,0.0
51,aftkd_fixed,70,Progressive,False,0.0
51,aftkd_fixed,71,Progressive,False,0.0
51,aftkd_fixed,72,Abrupt,False,0.0
51,aftkd_fixed,73,Abrupt,False,0.0
51,aftkd_fixed,74,Progressive,False,0.0
51,aftkd_fixed,75,Abrupt,False,0.0
51,aftkd_fixed,76,Progressive,False,0.0
51,aftkd_fixed,77,Abrupt,False,0.0
51,aftkd_fixed,78,Progressive,False,0.0
51,aftkd_fixed,79,Abrupt,False,0.0
51,aftkd_fixed,80,Progressive,False,0.0
51,aftkd_fixed,81,Progressive,False,0.0
51,aftkd_fixed,82,Progressive,False,0.3125
51,aftkd_fixed,83,Progressive,False,0.0
51,aftkd_fixed,84,Abrupt,False,0.0
51,aftkd_fixed,85,Abrupt,False,0.0
51,aftkd_fixed,86,Progressive,False,0.0
51,aftkd_fixed,87,Abrupt,False,0.0
51,aftkd_fixed,88,Progressive,False,0.0
51,aftkd_fixed,89,Abrupt,False,0.3125
51,aftkd_fixed,90,Progressive,False,0.0
51,aftkd_fixed,91,Progressive,False,0.0
51,aftkd_fixed,92,Progressive,False,0.0
51,aftkd_fixed,93,Abrupt,False,0.0
51,aftkd_fixed,94,Progressive,False,0.0
51,aftkd_fixed,95,Abrupt,False,0.0
51,aftkd_fixed,96,Progressive,False,0.0
51,aftkd_fixed,97,Progressive,False,0.0
51,aftkd_fixed,98,Progressive,False,0.0
51,aftkd_fixed,99,Progressive,False,0.0
51,aftkd_fixed,100,Progressive,False,0.2083
51,aftkd_fixed,101,Abrupt,False,0.0
51,aftkd_fixed,102,Progressive,False,0.0
51,aftkd_fixed,103,Progressive,False,0.1042
51,aftkd_fixed,104,Progressive,False,0.0
51,aftkd_fixed,105,Progressive,False,0.0
51,aftkd_fixed,106,Progressive,False,0.0
51,aftkd_fixed,107,Abrupt,False,0.0
51,aftkd_fixed,108,Progressive,False,0.0
51,aftkd_fixed,109,Progressive,False,0.0
51,aftkd_fixed,110,Progressive,False,0.0
51,aftkd_fixed,111,Progressive,False,0.0
51,aftkd_fixed,112,Abrupt,False,0.3125
51,aftkd_fixed,113,Progressive,False,0.0
51,aftkd_fixed,114,Progressive,False,0.0
51,aftkd_fixed,115,Progressive,False,0.0
51,aftkd_fixed,116,Abrupt,False,0.0
51,aftkd_fixed,117,Progressive,False,0.1042
51,aftkd_fixed,118,Abrupt,False,0.3125
51,aftkd_fixed,119,Progressive,False,0.0
51,aftkd_hybrid,0,Abrupt,False,0.3125
51,aftkd_hybrid,1,Progressive,False,0.1042
51,aftkd_hybrid,2,Progressive,False,0.0
51,aftkd_hybrid,3,Progressive,False,0.4167
51,aftkd_hybrid,4,Abrupt,False,0.0
51,aftkd_hybrid,5,Abrupt,False,0.0
51,aftkd_hybrid,6,Progressive,False,0.0
51,aftkd_hybrid,7,Progressive,False,0.0
51,aftkd_hybrid,8,Abrupt,False,0.0
51,aftkd_hybrid,9,Abrupt,False,0.0
51,aftkd_hybrid,10,Progressive,False,0.0
51,aftkd_hybrid,11,Abrupt,False,0.0
51,aftkd_hybrid,12,Progressive,False,0.0
51,aftkd_hybrid,13,Progressive,False,0.3125
51,aftkd_hybrid,14,Progressive,False,0.0
51,aftkd_hybrid,15,Progressive,False,0.0
51,aftkd_hybrid,16,Abrupt,False,0.0
51,aftkd_hybrid,17,Abrupt,False,0.3125
51,aftkd_hybrid,18,Progressive,False,0.0
51,aftkd_hybrid,19,Progressive,False,0.0
51,aftkd_hybrid,20,Progressive,False,0.0
51,aftkd_hybrid,21,Progressive,False,0.1042
51,aftkd_hybrid,22,Progressive,False,0.0
51,aftkd_hybrid,23,Progressive,False,0.0
51,aftkd_hybrid,24,Abrupt,False,0.4167
51,aftkd_hybrid,25,Abrupt,False,0.0
51,aftkd_hybrid,26,Progressive,False,0.0
51,aftkd_hybrid,27,Abrupt,False,0.0
51,aftkd_hybrid,28,Abrupt,False,0.3125
51,aftkd_hybrid,29,Abrupt,False,0.0
51,aftkd_hybrid,30,Progressive,False,0.0
51,aftkd_hybrid,31,Abrupt,False,0.4167
51,aftkd_hybrid,32,Abrupt,False,0.3125
51,aftkd_hybrid,33,Progressive,False,0.625
51,aftkd_hybrid,34,Abrupt,False,0.4167
51,aftkd_hybrid,35,Progressive,False,0.0
51,aftkd_hybrid,36,Progressive,False,0.0
51,aftkd_hybrid,37,Progressive,False,0.0
51,aftkd_hybrid,38,Abrupt,False,0.0
51,aftkd_hybrid,39,Progressive,False,0.0
51,aftkd_hybrid,40,Abrupt,False,0.4167
51,aftkd_hybrid,41,Abrupt,False,0.2083
51,aftkd_hybrid,42,Progressive,False,0.0
51,aftkd_hybrid,43,Abrupt,False,0.3125
51,aftkd_hybrid,44,Abrupt,False,0.0
51,aftkd_hybrid,45,Abrupt,False,0.0
51,aftkd_hybrid,46,Abrupt,False,0.0
51,aftkd_hybrid,47,Progressive,False,0.0
51,aftkd_hybrid,48,Progressive,False,0.0
51,aftkd_hybrid,49,Progressive,False,0.0
51,aftkd_hybrid,50,Progressive,False,0.0
51,aftkd_hybrid,51,Progressive,False,0.0
51,aftkd_hybrid,52,Progressive,False,0.0
51,aftkd_hybrid,53,Abrupt,False,0.0
51,aftkd_hybrid,54,Progressive,False,0.0
51,aftkd_hybrid,55,Abrupt,False,0.0
51,aftkd_hybrid,56,Abrupt,False,0.0
51,aftkd_hybrid,57,Abrupt,False,0.0
51,aftkd_hybrid,58,Progressive,False,0.0
51,aftkd_hybrid,59,Progressive,False,0.0
51,aftkd_hybrid,60,Progressive,False,0.0
51,aftkd_hybrid,61,Progressive,False,0.4167
51,aftkd_hybrid,62,Abrupt,False,0.0
51,aftkd_hybrid,63,Abrupt,False,0.0
51,aftkd_hybrid,64,Abrupt,False,0.0
51,aftkd_hybrid,65,Abrupt,False,0.0
51,aftkd_hybrid,66,Progressive,False,0.0
51,aftkd_hybrid,67,Progressive,False,0.0
51,aftkd_hybrid,68,Progressive,False,0.0
51,aftkd_hybrid,69,Abrupt,False,0.0
51,aftkd_hybrid,70,Progressive,False,0.0
51,aftkd_hybrid,71,Progressive,False,0.0
51,aftkd_hybrid,72,Abrupt,False,0.0
51,aftkd_hybrid,73,Abrupt,False,0.0
51,aftkd_hybrid,74,Progressive,False,0.0
51,aftkd_hybrid,75,Abrupt,False,0.0
51,aftkd_hybrid,76,Progressive,False,0.0
51,aftkd_hybrid,77,Abrupt,False,0.0
51,aftkd_hybrid,78,Progressive,False,0.0
51,aftkd_hybrid,79,Abrupt,False,0.0
51,aftkd_hybrid,80,Progressive,False,0.0
51,aftkd_hybrid,81,Progressive,False,0.0
51,aftkd_hybrid,82,Progressive,False,0.4167
51,aftkd_hybrid,83,Progressive,False,0.0
51,aftkd_hybrid,84,Abrupt,False,0.0
51,aftkd_hybrid,85,Abrupt,False,0.0
51,aftkd_hybrid,86,Progressive,False,0.0
51,aftkd_hybrid,87,Abrupt,False,0.0
51,aftkd_hybrid,88,Progressive,False,0.0
51,aftkd_hybrid,89,Abrupt,False,0.3125
51,aftkd_hybrid,90,Progressive,False,0.0
51,aftkd_hybrid,91,Progressive,False,0.1042
51,aftkd_hybrid,92,Progressive,False,0.0
51,aftkd_hybrid,93,Abrupt,False,0.0
51,aftkd_hybrid,94,Progressive,False,0.0
51,aftkd_hybrid,95,Abrupt,False,0.0
51,aftkd_hybrid,96,Progressive,False,0.0
51,aftkd_hybrid,97,Progressive,False,0.0
51,aftkd_hybrid,98,Progressive,False,0.0
51,aftkd_hybrid,99,Progressive,False,0.0
51,aftkd_hybrid,100,Progressive,False,0.0
51,aftkd_hybrid,101,Abrupt,False,0.0
51,aftkd_hybrid,102,Progressive,False,0.0
51,aftkd_hybrid,103,Progressive,False,0.2083
51,aftkd_hybrid,104,Progressive,False,0.0
51,aftkd_hybrid,105,Progressive,False,0.2083
51,aftkd_hybrid,106,Progressive,False,0.0
51,aftkd_hybrid,107,Abrupt,False,0.1042
51,aftkd_hybrid,108,Progressive,False,0.0
51,aftkd_hybrid,109,Progressive,False,0.0
51,aftkd_hybrid,110,Progressive,False,0.0
51,aftkd_hybrid,111,Progressive,False,0.0
51,aftkd_hybrid,112,Abrupt,False,0.625
51,aftkd_hybrid,113,Progressive,False,0.0
51,aftkd_hybrid,114,Progressive,False,0.0
51,aftkd_hybrid,115,Progressive,False,0.0
51,aftkd_hybrid,116,Abrupt,False,0.0
51,aftkd_hybrid,117,Progressive,False,0.4167
51,aftkd_hybrid,118,Abrupt,False,0.3125
51,aftkd_hybrid,119,Progressive,False,0.0
52,baseline_fixed,0,Progressive,False,0.0
52,baseline_fixed,1,Progressive,False,0.0
52,baseline_fixed,2,Abrupt,False,1.0417
52,baseline_fixed,3,Abrupt,False,0.625
52,baseline_fixed,4,Progressive,False,0.0
52,baseline_fixed,5,Progressive,False,0.0
52,baseline_fixed,6,Abrupt,False,0.7292
52,baseline_fixed,7,Progressive,False,0.0
52,baseline_fixed,8,Progressive,False,0.0
52,baseline_fixed,9,Progressive,False,0.0
52,baseline_fixed,10,Progressive,False,0.0
52,baseline_fixed,11,Abrupt,False,0.625
52,baseline_fixed,12,Progressive,False,0.0
52,baseline_fixed,13,Progressive,False,0.0
52,baseline_fixed,14,Abrupt,False,0.5208
52,baseline_fixed,15,Progressive,False,0.0
52,baseline_fixed,16,Progressive,False,0.0
52,baseline_fixed,17,Abrupt,False,0.1042
52,baseline_fixed,18,Progressive,False,0.0
52,baseline_fixed,19,Progressive,False,0.0
52,baseline_fixed,20,Abrupt,False,1.875
52,baseline_fixed,21,Progressive,False,0.0
52,baseline_fixed,22,Abrupt,False,1.1458
52,baseline_fixed,23,Progressive,False,0.0
52,baseline_fixed,24,Abrupt,False,1.1458
52,baseline_fixed,25,Abrupt,False,0.7292
52,baseline_fixed,26,Abrupt,False,0.2083
52,baseline_fixed,27,Progressive,False,0.0
52,baseline_fixed,28,Progressive,False,0.0
52,baseline_fixed,29,Progressive,False,0.0
52,baseline_fixed,30,Progressive,False,0.0
52,baseline_fixed,31,Abrupt,False,1.1458
52,baseline_fixed,32,Progressive,False,0.0
52,baseline_fixed,33,Abrupt,False,0.5208
52,baseline_fixed,34,Abrupt,False,0.7292
52,baseline_fixed,35,Progressive,False,0.0
52,baseline_fixed,36,Abrupt,False,0.8333
52,baseline_fixed,37,Abrupt,False,1.1458
52,baseline_fixed,38,Progressive,False,0.0
52,baseline_fixed,39,Abrupt,False,0.5208
52,baseline_fixed,40,Progressive,False,0.0
52,baseline_fixed,41,Abrupt,False,0.625
52,baseline_fixed,42,Progressive,False,0.0
52,baseline_fixed,43,Progressive,False,0.0
52,baseline_fixed,44,Abrupt,False,1.0417
52,baseline_fixed,45,Progressive,False,0.0
52,baseline_fixed,46,Progressive,False,0.0
52,baseline_fixed,47,Progressive,False,0.0
52,baseline_fixed,48,Abrupt,False,0.4167
52,baseline_fixed,49,Abrupt,False,0.2083
52,baseline_fixed,50,Progressive,False,0.0
52,baseline_fixed,51,Progressive,False,0.0
52,baseline_fixed,52,Abrupt,False,0.2083
52,baseline_fixed,53,Abrupt,False,0.7292
52,baseline_fixed,54,Progressive,False,0.0
52,baseline_fixed,55,Abrupt,False,1.0417
52,baseline_fixed,56,Abrupt,False,0.5208
52,baseline_fixed,57,Abrupt,False,0.7292
52,baseline_fixed,58,Progressive,False,0.0
52,baseline_fixed,59,Abrupt,False,0.5208
52,baseline_fixed,60,Abrupt,False,0.5208
52,baseline_fixed,61,Progressive,False,0.0
52,baseline_fixed,62,Progressive,False,0.0
52,baseline_fixed,63,Abrupt,False,1.0417
52,baseline_fixed,64,Progressive,False,0.0
52,baseline_fixed,65,Progressive,False,0.0
52,baseline_fixed,66,Progressive,False,0.0
52,baseline_fixed,67,Abrupt,False,0.5208
52,baseline_fixed,68,Abrupt,False,0.2083
52,baseline_fixed,69,Abrupt,False,0.5208
52,baseline_fixed,70,Progressive,False,0.0
52,baseline_fixed,71,Progressive,False,0.0
52,baseline_fixed,72,Progressive,False,0.0
52,baseline_fixed,73,Abrupt,False,0.2083
52,baseline_fixed,74,Abrupt,False,0.1042
52,baseline_fixed,75,Progressive,False,0.0
52,baseline_fixed,76,Progressive,False,0.0
52,baseline_fixed,77,Progressive,False,0.0
52,baseline_fixed,78,Abrupt,False,0.5208
52,baseline_fixed,79,Abrupt,False,0.1042
52,baseline_fixed,80,Abrupt,False,1.25
52,baseline_fixed,81,Progressive,False,0.0
52,baseline_fixed,82,Progressive,False,0.0
52,baseline_fixed,83,Progressive,False,0.0
52,baseline_fixed,84,Progressive,False,0.0
52,baseline_fixed,85,Abrupt,False,0.1042
52,baseline_fixed,86,Progressive,False,0.0
52,baseline_fixed,87,Abrupt,False,1.0417
52,baseline_fixed,88,Abrupt,False,0.5208
52,baseline_fixed,89,Progressive,False,0.0
52,baseline_fixed,90,Progressive,False,0.0
52,baseline_fixed,91,Progressive,False,0.0
52,baseline_fixed,92,Progressive,False,0.0
52,baseline_fixed,93,Progressive,False,0.0
52,baseline_fixed,94,Progressive,False,0.0
52,baseline_fixed,95,Abrupt,False,0.9375
52,baseline_fixed,96,Abrupt,False,1.1458
52,baseline_fixed,97,Progressive,False,0.0
52,baseline_fixed,98,Progressive,False,0.0
52,baseline_fixed,99,Abrupt,False,0.2083
52,baseline_fixed,100,Progressive,False,0.0
52,baseline_fixed,101,Progressive,False,0.0
52,baseline_fixed,102,Progressive,False,0.0
52,baseline_fixed,103,Abrupt,False,0.5208
52,baseline_fixed,104,Abrupt,False,0.7292
52,baseline_fixed,105,Progressive,False,0.0
52,baseline_fixed,106,Progressive,False,0.0
52,baseline_fixed,107,Progressive,False,0.0
52,baseline_fixed,108,Abrupt,False,0.9375
52,baseline_fixed,109,Progressive,False,0.0
52,baseline_fixed,110,Progressive,False,0.0
52,baseline_fixed,111,Progressive,False,0.0
52,baseline_fixed,112,Progressive,False,0.0
52,baseline_fixed,113,Progressive,False,0.0
52,baseline_fixed,114,Progressive,False,0.0
52,baseline_fixed,115,Progressive,False,0.0
52,baseline_fixed,116,Progressive,False,0.0
52,baseline_fixed,117,Abrupt,False,0.5208
52,baseline_fixed,118,Progressive,False,0.0
52,baseline_fixed,119,Abrupt,False,0.2083
52,baseline_hybrid,0,Progressive,False,0.0
52,baseline_hybrid,1,Progressive,False,0.0
52,baseline_hybrid,2,Abrupt,False,1.25
52,baseline_hybrid,3,Abrupt,False,0.8333
52,baseline_hybrid,4,Progressive,False,0.0
52,baseline_hybrid,5,Progressive,False,0.0
52,baseline_hybrid,6,Abrupt,False,0.9375
52,baseline_hybrid,7,Progressive,False,0.0
52,baseline_hybrid,8,Progressive,False,0.0
52,baseline_hybrid,9,Progressive,False,0.0
52,baseline_hybrid,10,Progressive,False,0.0
52,baseline_hybrid,11,Abrupt,False,0.625
52,baseline_hybrid,12,Progressive,False,0.0
52,baseline_hybrid,13,Progressive,False,0.0
52,baseline_hybrid,14,Abrupt,False,0.7292
52,baseline_hybrid,15,Progressive,False,0.0
52,baseline_hybrid,16,Progressive,False,0.0
52,baseline_hybrid,17,Abrupt,False,0.1042
52,baseline_hybrid,18,Progressive,False,0.0
52,baseline_hybrid,19,Progressive,False,0.0
52,baseline_hybrid,20,Abrupt,False,2.3958
52,baseline_hybrid,21,Progressive,False,0.0
52,baseline_hybrid,22,Abrupt,False,1.1458
52,baseline_hybrid,23,Progressive,False,0.0
52,baseline_hybrid,24,Abrupt,False,1.4583
52,baseline_hybrid,25,Abrupt,False,0.7292
52,baseline_hybrid,26,Abrupt,False,0.4167
52,baseline_hybrid,27,Progressive,False,0.0
52,baseline_hybrid,28,Progressive,False,0.0
52,baseline_hybrid,29,Progressive,False,0.0
52,baseline_hybrid,30,Progressive,False,0.0
52,baseline_hybrid,31,Abrupt,False,1.1458
52,baseline_hybrid,32,Progressive,False,0.0
52,baseline_hybrid,33,Abrupt,False,0.5208
52,baseline_hybrid,34,Abrupt,False,0.8333
52,baseline_hybrid,35,Progressive,False,0.0
52,baseline_hybrid,36,Abrupt,False,0.9375
52,baseline_hybrid,37,Abrupt,False,1.1458
52,baseline_hybrid,38,Progressive,False,0.0
52,baseline_hybrid,39,Abrupt,False,0.8333
52,baseline_hybrid,40,Progressive,False,0.0
52,baseline_hybrid,41,Abrupt,False,0.625
52,baseline_hybrid,42,Progressive,False,0.0
52,baseline_hybrid,43,Progressive,False,0.0
52,baseline_hybrid,44,Abrupt,False,1.1458
52,baseline_hybrid,45,Progressive,False,0.0
52,baseline_hybrid,46,Progressive,False,0.0
52,baseline_hybrid,47,Progressive,False,0.0
52,baseline_hybrid,48,Abrupt,False,0.4167
52,baseline_hybrid,49,Abrupt,False,0.2083
52,baseline_hybrid,50,Progressive,False,0.0
52,baseline_hybrid,51,Progressive,False,0.0
52,baseline_hybrid,52,Abrupt,False,0.2083
52,baseline_hybrid,53,Abrupt,False,1.0417
52,baseline_hybrid,54,Progressive,False,0.0
52,baseline_hybrid,55,Abrupt,False,1.0417
52,baseline_hybrid,56,Abrupt,False,0.7292
52,baseline_hybrid,57,Abrupt,False,0.7292
52,baseline_hybrid,58,Progressive,False,0.0
52,baseline_hybrid,59,Abrupt,False,0.5208
52,baseline_hybrid,60,Abrupt,False,0.5208
52,baseline_hybrid,61,Progressive,False,0.0
52,baseline_hybrid,62,Progressive,False,0.0
52,baseline_hybrid,63,Abrupt,False,1.0417
52,baseline_hybrid,64,Progressive,False,0.0
52,baseline_hybrid,65,Progressive,False,0.0
52,baseline_hybrid,66,Progressive,False,0.0
52,baseline_hybrid,67,Abrupt,False,0.625
52,baseline_hybrid,68,Abrupt,False,0.2083
52,baseline_hybrid,69,Abrupt,False,0.9375
52,baseline_hybrid,70,Progressive,False,0.0
52,baseline_hybrid,71,Progressive,False,0.0
52,baseline_hybrid,72,Progressive,False,0.0
52,baseline_hybrid,73,Abrupt,False,0.3125
52,baseline_hybrid,74,Abrupt,False,0.1042
52,baseline_hybrid,75,Progressive,False,0.0
52,baseline_hybrid,76,Progressive,False,0.0
52,baseline_hybrid,77,Progressive,False,0.0
52,baseline_hybrid,78,Abrupt,False,0.5208
52,baseline_hybrid,79,Abrupt,False,0.1042
52,baseline_hybrid,80,Abrupt,False,1.3542
52,baseline_hybrid,81,Progressive,False,0.0
52,baseline_hybrid,82,Progressive,False,0.0
52,baseline_hybrid,83,Progressive,False,0.0
52,baseline_hybrid,84,Progressive,False,0.2083
52,baseline_hybrid,85,Abrupt,False,0.1042
52,baseline_hybrid,86,Progressive,False,0.0
52,baseline_hybrid,87,Abrupt,False,1.0417
52,baseline_hybrid,88,Abrupt,False,0.5208
52,baseline_hybrid,89,Progressive,False,0.0
52,baseline_hybrid,90,Progressive,False,0.0
52,baseline_hybrid,91,Progressive,False,0.4167
52,baseline_hybrid,92,Progressive,False,0.0
52,baseline_hybrid,93,Progressive,False,0.0
52,baseline_hybrid,94,Progressive,False,0.0
52,baseline_hybrid,95,Abrupt,False,0.9375
52,baseline_hybrid,96,Abrupt,False,1.4583
52,baseline_hybrid,97,Progressive,False,0.0
52,baseline_hybrid,98,Progressive,False,0.0
52,baseline_hybrid,99,Abrupt,False,0.2083
52,baseline_hybrid,100,Progressive,False,0.0
52,baseline_hybrid,101,Progressive,False,0.0
52,baseline_hybrid,102,Progressive,False,0.0
52,baseline_hybrid,103,Abrupt,False,0.5208
52,baseline_hybrid,104,Abrupt,False,0.7292
52,baseline_hybrid,105,Progressive,False,0.0
52,baseline_hybrid,106,Progressive,False,0.0
52,baseline_hybrid,107,Progressive,False,0.0
52,baseline_hybrid,108,Abrupt,False,1.0417
52,baseline_hybrid,109,Progressive,False,0.0
52,baseline_hybrid,110,Progressive,False,0.0
52,baseline_hybrid,111,Progressive,False,0.3125
52,baseline_hybrid,112,Progressive,False,0.0
52,baseline_hybrid,113,Progressive,False,0.0
52,baseline_hybrid,114,Progressive,False,0.0
52,baseline_hybrid,115,Progressive,False,0.0
52,baseline_hybrid,116,Progressive,False,0.0
52,baseline_hybrid,117,Abrupt,False,0.7292
52,baseline_hybrid,118,Progressive,False,0.0
52,baseline_hybrid,119,Abrupt,False,0.2083
52,aftkd_fixed,0,Progressive,False,0.0
52,aftkd_fixed,1,Progressive,False,0.0
52,aftkd_fixed,2,Abrupt,False,0.0
52,aftkd_fixed,3,Abrupt,False,0.0
52,aftkd_fixed,4,Progressive,False,0.0
52,aftkd_fixed,5,Progressive,False,0.0
52,aftkd_fixed,6,Abrupt,False,0.0
52,aftkd_fixed,7,Progressive,False,0.0
52,aftkd_fixed,8,Progressive,False,0.0
52,aftkd_fixed,9,Progressive,False,0.0
52,aftkd_fixed,10,Progressive,False,0.0
52,aftkd_fixed,11,Abrupt,False,0.0
52,aftkd_fixed,12,Progressive,False,0.0
52,aftkd_fixed,13,Progressive,False,0.0
52,aftkd_fixed,14,Abrupt,False,0.0
52,aftkd_fixed,15,Progressive,False,0.0
52,aftkd_fixed,16,Progressive,False,0.0
52,aftkd_fixed,17,Abrupt,False,0.0
52,aftkd_fixed,18,Progressive,False,0.0
52,aftkd_fixed,19,Progressive,False,0.0
52,aftkd_fixed,20,Abrupt,False,0.0
52,aftkd_fixed,21,Progressive,False,0.0
52,aftkd_fixed,22,Abrupt,False,0.0
52,aftkd_fixed,23,Progressive,False,0.0
52,aftkd_fixed,24,Abrupt,False,0.0
52,aftkd_fixed,25,Abrupt,False,0.0
52,aftkd_fixed,26,Abrupt,False,0.0
52,aftkd_fixed,27,Progressive,False,0.0
52,aftkd_fixed,28,Progressive,False,0.0
52,aftkd_fixed,29,Progressive,False,0.0
52,aftkd_fixed,30,Progressive,False,0.0
52,aftkd_fixed,31,Abrupt,False,0.0
52,aftkd_fixed,32,Progressive,False,0.0
52,aftkd_fixed,33,Abrupt,False,0.0
52,aftkd_fixed,34,Abrupt,False,0.0
52,aftkd_fixed,35,Progressive,False,0.0
52,aftkd_fixed,36,Abrupt,False,0.0
52,aftkd_fixed,37,Abrupt,False,0.0
52,aftkd_fixed,38,Progressive,False,0.0
52,aftkd_fixed,39,Abrupt,False,0.0
52,aftkd_fixed,40,Progressive,False,0.0
52,aftkd_fixed,41,Abrupt,False,0.0
52,aftkd_fixed,42,Progressive,False,0.0
52,aftkd_fixed,43,Progressive,False,0.0
52,aftkd_fixed,44,Abrupt,False,0.0
52,aftkd_fixed,45,Progressive,False,0.0
52,aftkd_fixed,46,Progressive,False,0.0
52,aftkd_fixed,47,Progressive,False,0.0
52,aftkd_fixed,48,Abrupt,False,0.0
52,aftkd_fixed,49,Abrupt,False,0.0
52,aftkd_fixed,50,Progressive,False,0.0
52,aftkd_fixed,51,Progressive,False,0.1042
52,aftkd_fixed,52,Abrupt,False,0.0
52,aftkd_fixed,53,Abrupt,False,0.0
